u,v,highway,lanes,maxspeed,length,geometry
42445520,42437618,residential,1,25,200.66713978504475,"LINESTRING (-73.9941184 40.7266425, -73.9940287 40.7265967, -73.9922681 40.7257209, -73.9922271 40.7257047, -73.9921182 40.7256649)"
42445534,1773084402,residential,1,25,158.93579419616114,"LINESTRING (-73.9931425 40.7278531, -73.9930461 40.7278061, -73.9922659 40.727425, -73.9917508 40.727174, -73.9916982 40.7271513, -73.9915502 40.7270874)"
42445534,42439236,primary,2,25,267.4577320299347,"LINESTRING (-73.9931425 40.7278531, -73.9930858 40.7279189, -73.9925758 40.7285351, -73.9916165 40.7296573, -73.9915516 40.7297344, -73.9915361 40.7297498, -73.9915144 40.729769, -73.9914907 40.7297882, -73.9914664 40.729808, -73.9914312 40.7298322, -73.9913946 40.7298564)"
42445543,42445548,primary,2,25,77.35748398217247,"LINESTRING (-73.9911109 40.7300458, -73.9910803 40.7300713, -73.9910494 40.7300986, -73.9909878 40.7301552, -73.9909589 40.7301834, -73.9909385 40.7302068, -73.9909185 40.7302316, -73.9907139 40.7305169, -73.9906839 40.7305592, -73.9906308 40.7306356)"
42445543,42439249,residential,2,25,35.52638547432516,"LINESTRING (-73.9911109 40.7300458, -73.9910318 40.7300131, -73.9908659 40.7299451, -73.9908149 40.7299242, -73.9907402 40.7298936)"
42445558,42445548,residential,1,25,13.477712699696644,
42445574,4616536351,primary,3,30,85.85047469997807,"LINESTRING (-74.005658 40.726435, -74.0057121 40.7263747, -74.0057596 40.7263219, -74.0058451 40.7257509, -74.0058541 40.7256907)"
42445574,42436359,residential,1,25,150.54293155240106,"LINESTRING (-74.005658 40.726435, -74.0058026 40.7264485, -74.0073132 40.7265906, -74.0074309 40.7266017)"
42445574,42442286,primary,2,25,85.4899354181243,"LINESTRING (-74.005658 40.726435, -74.0056334 40.7263675, -74.0056109 40.7263055, -74.0056984 40.7257387, -74.0057082 40.7256753)"
42445603,42437580,residential,1,25,89.13583178086326,"LINESTRING (-73.9944635 40.7169812, -73.9945545 40.7170081, -73.9952458 40.717225, -73.9952908 40.7172402, -73.9954393 40.7172902)"
42445603,1775260897,secondary,3,25,67.03773184582023,"LINESTRING (-73.9944635 40.7169812, -73.9944926 40.716924, -73.9945153 40.7168804, -73.9947504 40.7164189)"
42445603,42452067,secondary,3,25,141.6890479411741,"LINESTRING (-73.9944635 40.7169812, -73.9944299 40.7170462, -73.9944058 40.7170913, -73.9940617 40.7177762, -73.9940362 40.7178223, -73.993904 40.718036, -73.9938824 40.7180766, -73.9938607 40.7181202, -73.993839 40.7181637)"
42445606,42432250,residential,1,25,72.49513295115317,"LINESTRING (-73.9963251 40.7176001, -73.9963982 40.7176262, -73.9970462 40.717858, -73.9970503 40.7178593, -73.9971031 40.7178782)"
42445606,42452056,residential,1,25,143.39074738247646,"LINESTRING (-73.9963251 40.7176001, -73.9962953 40.7176475, -73.9959808 40.7181462, -73.9957217 40.7187218, -73.9956895 40.7187939)"
42445612,42440810,residential,1,25,109.83027188397423,"LINESTRING (-73.9987523 40.7184469, -73.9987798 40.7183987, -73.9992461 40.7176563, -73.9993088 40.7175538)"
42445612,42427319,residential,1,25,61.718186515442454,"LINESTRING (-73.9987523 40.7184469, -73.9988245 40.7184739, -73.9992703 40.7186301, -73.9993353 40.7186529, -73.9993738 40.7186687, -73.9994121 40.718687)"
42445617,42452084,residential,1,25,137.58669063086435,"LINESTRING (-73.9897482 40.7155607, -73.989729 40.7155975, -73.9892242 40.7165679, -73.989196 40.7166228, -73.9891494 40.7167118)"
42445617,42440785,residential,1,25,134.02638403220132,"LINESTRING (-73.9897482 40.7155607, -73.9897846 40.7154902, -73.9899866 40.7150996, -73.9901549 40.7147742, -73.9902197 40.7145938, -73.9902319 40.7144968, -73.9902277 40.7144207)"
42445620,42452076,residential,1,25,140.58611733588978,"LINESTRING (-73.9913119 40.7160318, -73.9912888 40.7160787, -73.9907408 40.717133, -73.9907021 40.7172086)"
42445620,42440682,residential,1,25,68.27485917778557,"LINESTRING (-73.9913119 40.7160318, -73.9912399 40.7160101, -73.9906225 40.7158241, -73.9905591 40.715805)"
42445700,42445702,residential,1,25,72.34572166485027,"LINESTRING (-74.0059645 40.7196981, -74.0060781 40.7197093, -74.0066822 40.7197713, -74.0068153 40.7197847)"
42445700,42453773,secondary,2,25,30.29865398000407,"LINESTRING (-74.0059645 40.7196981, -74.0061135 40.7195132, -74.0061502 40.7194648)"
42445702,42436336,residential,1,25,150.21265947775686,"LINESTRING (-74.0068153 40.7197847, -74.0069519 40.719799, -74.0084733 40.7199553, -74.0085815 40.7199664)"
42445702,42453038,secondary,3,25,80.73810818111095,"LINESTRING (-74.0068153 40.7197847, -74.0068311 40.7197146, -74.0068583 40.7195706, -74.0069349 40.7192018, -74.0069433 40.7191658, -74.0069661 40.7190677)"
42446245,3670609093,residential,1,25,53.055030164194726,"LINESTRING (-73.9838123 40.7195316, -73.9838193 40.7196323, -73.9836726 40.7199302, -73.9836452 40.7199847)"
42446547,42436943,primary,4,25,80.95658287872817,"LINESTRING (-73.983536 40.7300191, -73.9834978 40.7300705, -73.9832069 40.7304652, -73.9831021 40.7306027, -73.9830644 40.7306534)"
42446622,42456888,secondary,2,25,157.13676186269663,"LINESTRING (-74.0129583 40.7077766, -74.0129287 40.7078205, -74.0128155 40.7079878, -74.0126571 40.708222, -74.0125841 40.70833, -74.0124855 40.7084757, -74.0123955 40.7086084, -74.012157 40.7089638, -74.0121098 40.7090349)"
42446622,42428368,residential,1,25,90.34391494894453,"LINESTRING (-74.0129583 40.7077766, -74.0128587 40.7077439, -74.0120278 40.7074947, -74.0119639 40.7074736)"
42446632,42436181,residential,1,25,71.17137713788432,"LINESTRING (-74.0143778 40.7082321, -74.0143133 40.7082115, -74.0136728 40.7080067, -74.0135999 40.7079832)"
42446632,9181525951,residential,1,25,169.2752767699426,"LINESTRING (-74.0143778 40.7082321, -74.0143972 40.7081865, -74.0146492 40.7075359, -74.0146677 40.7074917, -74.0146924 40.707428, -74.0152562 40.7076042, -74.0153314 40.7076276, -74.0153831 40.707643, -74.0154205 40.7076533, -74.0154519 40.707666, -74.0154786 40.7076788, -74.0154965 40.7076901, -74.0155138 40.7077036)"
42446640,42452314,trunk,4,30,118.91680213095493,"LINESTRING (-74.0152198 40.7084404, -74.0150662 40.7088289, -74.0150201 40.7089605, -74.0149843 40.7090886, -74.0149662 40.7091651, -74.014948 40.7092416, -74.0149109 40.7093688, -74.0148737 40.7094762)"
42446640,42446632,residential,1,25,77.02278315179089,"LINESTRING (-74.0152198 40.7084404, -74.0151951 40.7084542, -74.015169 40.7084638, -74.0151436 40.7084675, -74.0151137 40.7084663, -74.01509 40.708461, -74.0150455 40.7084467, -74.014452 40.7082559, -74.0143778 40.7082321)"
42446800,42446825,residential,1,25,143.10248581755326,"LINESTRING (-74.0152648 40.7159799, -74.0152319 40.7159952, -74.0151922 40.7160058, -74.0151497 40.7160128, -74.0151066 40.7160233, -74.0150733 40.7160368, -74.015049 40.7160517, -74.0150209 40.7160758, -74.0147951 40.7163676, -74.0147771 40.716389, -74.0143462 40.716936, -74.0142977 40.7169994)"
42446800,42429630,residential,2,25,19.43394172813094,"LINESTRING (-74.0152648 40.7159799, -74.0153056 40.715928, -74.0153827 40.7158297)"
42446814,42446825,residential,1,25,24.349692975867313,
42446814,42446800,residential,1,25,143.02899599283936,"LINESTRING (-74.0145447 40.717113, -74.0145967 40.7170474, -74.0150065 40.7165275, -74.0150264 40.7165009, -74.0152697 40.7161779, -74.015281 40.7161531, -74.0152873 40.7161266, -74.015288 40.7161043, -74.015282 40.7160696, -74.0152701 40.7160362, -74.0152651 40.7160092, -74.0152648 40.7159799)"
42446814,42445291,residential,1,25,121.21064772952364,"LINESTRING (-74.0145447 40.717113, -74.0146464 40.7171598, -74.0149116 40.7172783, -74.0156603 40.7176206, -74.0156892 40.717634, -74.0157766 40.7176755)"
42446825,42446814,residential,1,25,24.349692975867313,
42446825,42431629,residential,1,25,79.85478605171075,"LINESTRING (-74.0142977 40.7169994, -74.0142513 40.7170634, -74.0138944 40.7175225, -74.0138707 40.7175533, -74.0138194 40.7176193)"
42446825,246858449,residential,2,25,106.46337386614218,"LINESTRING (-74.0142977 40.7169994, -74.0142351 40.7169702, -74.0134164 40.7165984, -74.0133564 40.716575, -74.0133001 40.7165534, -74.0132067 40.7165175)"
42446849,42429595,residential,4,25,58.28853780001086,"LINESTRING (-74.0159482 40.715117, -74.0156455 40.7155092, -74.0155973 40.7155687)"
42446849,373880031,residential,4,25,260.5992769506539,"LINESTRING (-74.0159482 40.715117, -74.0160439 40.7149906, -74.0161101 40.7148989, -74.0161472 40.7148434, -74.0161825 40.714789, -74.0160548 40.7147268, -74.0160149 40.7147092, -74.0151092 40.7143092, -74.0149739 40.7142486, -74.0144271 40.7140037, -74.0141677 40.7138875, -74.0140984 40.7138581, -74.013941 40.7137911)"
42447246,42428431,residential,1,25,182.64503654224717,"LINESTRING (-74.0039146 40.7200394, -74.0038072 40.7199899, -74.0028589 40.7195528, -74.0021933 40.7192062, -74.002091 40.719153)"
42447246,42440825,residential,4,25,67.86171159405576,"LINESTRING (-74.0039146 40.7200394, -74.003873 40.7200894, -74.0036148 40.7203995, -74.0035763 40.7204458, -74.0035411 40.7204828, -74.0035053 40.7205184, -74.0034713 40.7205482)"
42447249,42447246,residential,3,25,73.698901705687,"LINESTRING (-74.0043754 40.7194761, -74.0043431 40.7195172, -74.0039507 40.7199954, -74.0039146 40.7200394)"
42447249,42428428,tertiary,1,25,181.36625111157727,"LINESTRING (-74.0043754 40.7194761, -74.0042567 40.7194238, -74.0026294 40.7186852, -74.0025285 40.7186389)"
42447255,2572245396,tertiary,2,25,49.32458211156026,"LINESTRING (-73.9994477 40.7173295, -73.9993836 40.7173098, -73.9991482 40.7172367, -73.9991255 40.7172305, -73.999096 40.7172246, -73.9990717 40.7172212, -73.9990445 40.717221, -73.9990083 40.7172242, -73.9989763 40.7172315, -73.9989393 40.7172432, -73.9989003 40.7172605)"
42447255,7132405547,residential,1,25,137.17220118311974,"LINESTRING (-73.9994477 40.7173295, -73.9994791 40.7172805, -73.9996006 40.717084, -73.999932 40.716544, -74.0001342 40.716211)"
42447428,5804835269,primary,3,25,4.437070989861673,
42447428,42451593,primary,3,25,76.79469817524777,"LINESTRING (-73.9875301 40.7162003, -73.9875919 40.7162181, -73.9883072 40.7164338, -73.9883771 40.7164549)"
42447435,1919595910,residential,1,25,13.667875001046433,
42447435,42451604,primary,2,25,76.0479936198906,"LINESTRING (-73.9846444 40.7217853, -73.9847289 40.7218113, -73.9851667 40.7219426, -73.9853057 40.7219843, -73.9854071 40.7220129, -73.9854838 40.7220363)"
42448162,42452816,secondary,2,25,77.50833738938758,"LINESTRING (-74.0070866 40.718278, -74.0071172 40.7182392, -74.0074175 40.7178555, -74.0075145 40.717722, -74.0075505 40.7176762)"
42448162,42436333,residential,1,25,162.9598635744103,"LINESTRING (-74.0070866 40.718278, -74.0071866 40.7183249, -74.0072241 40.7183429, -74.0086377 40.71898, -74.008747 40.719029)"
42448171,42448162,residential,1,25,129.54563527693108,"LINESTRING (-74.0057722 40.717674, -74.0058954 40.7177315, -74.0069621 40.7182221, -74.0070866 40.718278)"
42448171,4143851142,secondary,3,25,34.604404212211136,"LINESTRING (-74.0057722 40.717674, -74.0057362 40.7177243, -74.0055763 40.7179475)"
42448430,42448440,residential,1,25,154.16491723150418,"LINESTRING (-73.9942643 40.7116012, -73.9941761 40.7116089, -73.9937667 40.7116449, -73.9935027 40.7116718, -73.9933858 40.7116837, -73.9933337 40.7116892, -73.9930413 40.7117181, -73.9928947 40.7117326, -73.9926157 40.711753, -73.9925546 40.7117573, -73.9925094 40.7117585, -73.9924779 40.7117543, -73.9924507 40.7117454)"
42448430,42437755,residential,1,25,80.06714261005979,"LINESTRING (-73.9942643 40.7116012, -73.9942722 40.7116655, -73.9943447 40.71225, -73.9943532 40.7123181)"
42448440,4207806923,primary,2,25,95.355437440355,"LINESTRING (-73.9924507 40.7117454, -73.992444 40.7117006, -73.9924021 40.7114126, -73.9923822 40.7112906, -73.9923581 40.7112045, -73.9923316 40.7111399, -73.9923229 40.7111223, -73.9922468 40.7109697, -73.9922162 40.710912)"
42448469,42459820,residential,2,25,66.3496038478768,"LINESTRING (-74.0036162 40.7109496, -74.0036431 40.7108866, -74.0036901 40.7107947, -74.0037642 40.7106632, -74.0037916 40.7106217, -74.0038478 40.7105457, -74.0038994 40.7104855, -74.003965 40.7104183)"
42448469,42448483,secondary,1,25,24.253749613851422,"LINESTRING (-74.0036162 40.7109496, -74.0035563 40.7109075, -74.0034015 40.7108044)"
42448483,4158673495,secondary,1,25,48.48437882148488,
42448549,1919595928,unclassified,1,25,14.954414507962984,
42448549,4202908174,primary,4,25,26.317578322565083,"LINESTRING (-74.0021007 40.7281021, -74.0021598 40.7281312, -74.0023601 40.7282339)"
42448552,1919595925,residential,1,25,15.343802345693785,
42448552,5799117244,primary,2,25,73.93340146144227,"LINESTRING (-73.9975736 40.7258712, -73.9976424 40.7259051, -73.9982402 40.7261997, -73.9983091 40.7262337)"
42448558,5799117240,residential,2,25,15.139190663775832,
42448558,42436788,primary,3,25,71.44808360260758,"LINESTRING (-73.9998695 40.7270026, -73.9999557 40.7270451, -74.0005165 40.7273214, -74.0005803 40.7273529)"
42448558,1692433928,residential,2,25,141.50253523783158,"LINESTRING (-73.9998695 40.7270026, -73.9998041 40.7270788, -73.9990007 40.7280141, -73.9989542 40.7280695)"
42448563,42436371,tertiary,2,25,148.60833916961067,"LINESTRING (-74.0053218 40.7286179, -74.0054575 40.72863, -74.0069674 40.7287572, -74.0070745 40.7287662)"
42448563,42455200,primary,4,25,82.46033940054448,"LINESTRING (-74.0053218 40.7286179, -74.0053314 40.7285453, -74.0053413 40.7284709, -74.0054144 40.7279583, -74.0054267 40.7278806)"
42448568,42442291,residential,1,25,326.30101361621803,"LINESTRING (-74.0093445 40.7289826, -74.0093549 40.7289205, -74.0098428 40.7263793, -74.0098727 40.7262272, -74.0098842 40.7261685, -74.0099122 40.7260802)"
42448568,42448570,tertiary,2,25,103.40472469247302,"LINESTRING (-74.0093445 40.7289826, -74.0094461 40.728984, -74.0099129 40.7290253, -74.0103462 40.7290801, -74.0104267 40.7290892, -74.0105601 40.7291043)"
42448570,9609713318,tertiary,2,25,18.51374883967502,
42448570,9607729579,trunk,4,30,81.26467543763314,"LINESTRING (-74.0105601 40.7291043, -74.0105488 40.7292181, -74.010503 40.7296809, -74.0104975 40.729728, -74.0104866 40.729833)"
42448578,2824895141,residential,1,25,74.57176530430505,"LINESTRING (-74.0094998 40.706378, -74.0094493 40.7063487, -74.0087767 40.7059917)"
42448578,42429840,residential,1,25,76.88658102486337,"LINESTRING (-74.0094998 40.706378, -74.0094508 40.7064356, -74.0090596 40.7068808, -74.0090469 40.706897, -74.0090297 40.706921, -74.0090037 40.7069579)"
42448583,42454795,residential,1,25,140.01292179112767,"LINESTRING (-74.0080097 40.7079949, -74.0080345 40.7080288, -74.0080706 40.7080819, -74.0081293 40.7081605, -74.0083726 40.7084539, -74.0088621 40.7090192, -74.0088957 40.7090594)"
42448583,6262915547,residential,1,25,48.60427149659407,"LINESTRING (-74.0080097 40.7079949, -74.0079624 40.7080424, -74.0076543 40.7083391)"
42448593,42456492,unclassified,1,25,116.21060369496458,"LINESTRING (-74.0056176 40.7104144, -74.0056488 40.7104448, -74.0059867 40.7107599, -74.0060631 40.7108332, -74.0060819 40.7108512, -74.0064466 40.7112006, -74.006478 40.711231)"
42449017,42430886,primary,4,25,73.41962206119395,"LINESTRING (-73.989482 40.7301479, -73.9894473 40.7301962, -73.9894126 40.7302448, -73.9891581 40.7305918, -73.989129 40.730632, -73.9890997 40.7306725, -73.9890608 40.7307259)"
42449017,42445558,residential,1,25,97.48113566607395,"LINESTRING (-73.989482 40.7301479, -73.989611 40.730205, -73.9900586 40.7303951, -73.9903423 40.7305134, -73.9903789 40.7305289, -73.990425 40.7305484, -73.9904913 40.7305763)"
42449017,42443296,primary,6,25,36.453228368655935,"LINESTRING (-73.989482 40.7301479, -73.9895262 40.7300857, -73.9895581 40.730041, -73.989692 40.7298613)"
42449021,42442857,residential,1,25,228.06561386287484,"LINESTRING (-73.9848673 40.7282048, -73.985002 40.7282578, -73.9859863 40.7286749, -73.9870653 40.7291282, -73.9871164 40.7291511, -73.9872326 40.7292016)"
42449021,42430903,primary,4,25,73.16946204188378,"LINESTRING (-73.9848673 40.7282048, -73.9848355 40.7282473, -73.984509 40.7286887, -73.9844774 40.7287315, -73.9844432 40.728779)"
42449023,42449021,residential,1,20,213.37399985990822,"LINESTRING (-73.9826536 40.7272732, -73.9827605 40.7273186, -73.9846587 40.7281182, -73.9846929 40.7281334, -73.9847301 40.7281485, -73.9848673 40.7282048)"
42449023,42434148,secondary,2,20,76.88346321716547,"LINESTRING (-73.9826536 40.7272732, -73.982701 40.7272087, -73.9827202 40.7271822, -73.9827386 40.7271568, -73.9830458 40.7267267, -73.98309 40.726666)"
42449570,42439583,residential,1,25,120.48312030416405,"LINESTRING (-74.001447 40.721252, -74.0014845 40.7212078, -74.002221 40.720341)"
42449570,42428436,secondary,1,25,80.11168639718736,"LINESTRING (-74.001447 40.721252, -74.0013892 40.7212238, -74.0009335 40.7210015, -74.0007387 40.7209058, -74.0006545 40.7208548)"
42449576,42442269,residential,1,25,159.74728092276047,"LINESTRING (-73.998585 40.724632, -73.9986204 40.7245902, -73.9995681 40.7234714, -73.999609 40.723423)"
42449576,42456197,residential,1,25,76.48366120751463,"LINESTRING (-73.998585 40.724632, -73.9986469 40.7246626, -73.9992874 40.7249795, -73.999345 40.725008)"
42449580,42440545,residential,1,25,80.59943127297863,"LINESTRING (-73.995061 40.72881, -73.9951024 40.7287621, -73.9955393 40.7282565, -73.995585 40.7282036)"
42449580,42428460,residential,1,25,81.21550109157336,"LINESTRING (-73.995061 40.72881, -73.9949978 40.7287789, -73.9943408 40.7284557, -73.994252 40.728413)"
42449582,42456206,residential,1,25,76.1880508728523,"LINESTRING (-73.994547 40.729406, -73.9946054 40.7294344, -73.9952551 40.7297503, -73.995308 40.729776)"
42449582,42449580,residential,1,25,79.17017144718025,"LINESTRING (-73.994547 40.729406, -73.9945987 40.7293461, -73.9950131 40.7288655, -73.9950197 40.7288579, -73.995061 40.72881)"
42449597,42431611,secondary,3,25,73.69929616816833,"LINESTRING (-74.008378 40.7143576, -74.0083268 40.7144231, -74.0079756 40.714872, -74.007932 40.7149277)"
42449597,2821304136,residential,1,25,159.75496703376623,"LINESTRING (-74.008378 40.7143576, -74.0082759 40.7143118, -74.0068719 40.7136712, -74.006753 40.713618)"
42449600,42429563,secondary,2,25,73.59838163592818,"LINESTRING (-74.0097093 40.7149648, -74.0097537 40.7149112, -74.0097936 40.7148609, -74.0101042 40.714459, -74.0101245 40.714437, -74.010163 40.7143998)"
42449600,42449597,residential,1,25,130.95268290659254,"LINESTRING (-74.0097093 40.7149648, -74.0095684 40.7149004, -74.0085142 40.7144201, -74.008378 40.7143576)"
42449613,246858449,residential,1,25,25.32195350890649,
42449613,42431626,trunk,4,30,80.52163432926905,"LINESTRING (-74.0129331 40.7164234, -74.0129112 40.7165132, -74.012784 40.7170331, -74.0127568 40.7171351)"
42449613,5812723033,residential,1,25,179.02601507592752,"LINESTRING (-74.0129331 40.7164234, -74.0127968 40.7163698, -74.0125498 40.7162581, -74.0112056 40.7156497, -74.0111062 40.7156024)"
42449817,42433298,residential,1,25,75.4340647154292,"LINESTRING (-73.9960614 40.7301561, -73.9960317 40.7301947, -73.9956245 40.7306656, -73.9955665 40.730721)"
42450325,42430167,unclassified,1,25,54.55033993133462,"LINESTRING (-74.002513 40.727601, -74.0030089 40.7276497, -74.003155 40.727664)"
42450325,42439335,unclassified,1,25,95.44755151435255,"LINESTRING (-74.002513 40.727601, -74.0030148 40.7269687, -74.0030494 40.7269273, -74.0031066 40.7268704)"
42451370,42452994,residential,2,25,72.9905410711549,"LINESTRING (-74.0159381 40.7066739, -74.0158405 40.7066497, -74.0158013 40.7066402, -74.0157704 40.7066326, -74.0154461 40.7065538, -74.0151497 40.706481, -74.0151288 40.7064729, -74.0151189 40.7064654)"
42451370,246911576,trunk,5,30,46.759382688713764,"LINESTRING (-74.0159381 40.7066739, -74.0158656 40.7068404, -74.0158027 40.7069934, -74.0157726 40.7070752)"
42451375,42451370,primary,2,25,183.5282292709387,"LINESTRING (-74.0164593 40.7050741, -74.0164591 40.7051137, -74.0164509 40.7051577, -74.016426 40.7052235, -74.0161509 40.7059492, -74.016141 40.7059766, -74.016121 40.7060317, -74.0160904 40.7061211, -74.0160603 40.7062142, -74.0160372 40.7062898, -74.0159763 40.7064968, -74.0159631 40.7065483, -74.0159381 40.7066739)"
42451593,42432097,primary,1,25,114.10022252822598,"LINESTRING (-73.9883771 40.7164549, -73.988321 40.7165622, -73.9879425 40.7172899, -73.9879116 40.7173479, -73.9878823 40.71741)"
42451593,42447428,primary,3,25,76.79469817524777,"LINESTRING (-73.9883771 40.7164549, -73.9883072 40.7164338, -73.9875919 40.7162181, -73.9875301 40.7162003)"
42451593,42452084,secondary,1,25,71.09122380927482,"LINESTRING (-73.9883771 40.7164549, -73.9884501 40.7164768, -73.9886758 40.7165516, -73.9890408 40.7166726, -73.9891494 40.7167118)"
42451604,9166033062,primary,4,25,71.59503205558352,"LINESTRING (-73.9854838 40.7220363, -73.985577 40.7220644, -73.9860924 40.722221, -73.9861487 40.7222415, -73.9862671 40.7222849)"
42451650,42433542,residential,1,25,60.51972478609105,"LINESTRING (-73.9941371 40.7142715, -73.994116 40.7142198, -73.9939899 40.7139018, -73.9939731 40.7138542, -73.9939583 40.7138057, -73.9939452 40.7137475)"
42451650,42453691,secondary,2,25,59.43838529102074,"LINESTRING (-73.9941371 40.7142715, -73.9942612 40.7142631, -73.9947546 40.7142283, -73.9948397 40.7142285)"
42451660,42432111,residential,1,25,109.49998255059091,"LINESTRING (-73.9930731 40.7179269, -73.9930559 40.7179599, -73.9930337 40.7180025, -73.9926551 40.7187452, -73.9926306 40.7187929, -73.9926039 40.7188452)"
42451660,42429641,residential,1,25,218.37330146311677,"LINESTRING (-73.9930731 40.7179269, -73.9930883 40.7178976, -73.9931162 40.7178441, -73.9936245 40.7168359, -73.9936476 40.7167891, -73.9936732 40.7167392, -73.9936037 40.7167189, -73.9928863 40.7165043, -73.9928237 40.7164855)"
42451660,42429643,secondary,2,25,77.66651269320293,"LINESTRING (-73.9930731 40.7179269, -73.9929985 40.7179048, -73.9929481 40.7178894, -73.9922899 40.71769, -73.9922172 40.717668)"
42451660,42452067,secondary,2,25,69.71501285732873,"LINESTRING (-73.9930731 40.7179269, -73.9931822 40.7179603, -73.9932551 40.7179827, -73.9936433 40.7181007, -73.9936703 40.7181094, -73.9937021 40.7181196, -73.9937375 40.718131, -73.993839 40.7181637)"
42451665,42443127,primary,3,25,71.9616745870544,"LINESTRING (-73.9902426 40.7234794, -73.9903641 40.723518, -73.9908275 40.7236633, -73.9908903 40.7236823, -73.9910315 40.7237271)"
42452015,42440838,primary,4,25,63.18906215630838,"LINESTRING (-74.0062154 40.7231321, -74.006221 40.7230818, -74.0062383 40.722986, -74.0062965 40.7226999, -74.006317 40.7225692)"
42452015,5216470727,residential,1,25,98.3582854734972,"LINESTRING (-74.0062154 40.7231321, -74.0060789 40.723119, -74.0052594 40.7230406, -74.0052482 40.7230395, -74.0051908 40.723028, -74.0050623 40.7230023)"
42452026,42432142,residential,2,25,122.50306281342847,"LINESTRING (-74.003768 40.722384, -74.0037212 40.7224471, -74.003676 40.7225078, -74.0033212 40.7229325, -74.0030916 40.7232077, -74.0030572 40.7232461, -74.0029951 40.7233168)"
42452026,42433574,secondary,1,25,79.88851044157101,"LINESTRING (-74.003768 40.722384, -74.0036896 40.7223459, -74.0032068 40.7221101, -74.0030387 40.7220281, -74.002971 40.721995)"
42452040,42449570,secondary,1,25,76.19425962702888,"LINESTRING (-74.0022085 40.7216214, -74.0021546 40.7215949, -74.0016857 40.7213678, -74.0015177 40.7212863, -74.001447 40.721252)"
42452040,42432152,residential,1,25,124.28528508863369,"LINESTRING (-74.0022085 40.7216214, -74.0021646 40.7216723, -74.0014958 40.7224722, -74.0014747 40.7224974, -74.0014195 40.7225657)"
42452048,42445489,secondary,1,25,78.3439230133209,"LINESTRING (-73.9998563 40.7204467, -73.999793 40.7204219, -73.9992045 40.7201385, -73.9991509 40.7201122, -73.9990692 40.7200722)"
42452048,42432161,residential,1,25,129.1458184405467,"LINESTRING (-73.9998563 40.7204467, -73.9998131 40.7204978, -73.9997024 40.7206285, -73.9994823 40.7208883, -73.9991158 40.721321, -73.9990852 40.7213571, -73.9990287 40.7214242)"
42452056,42432181,residential,1,25,125.2006232483708,"LINESTRING (-73.9956895 40.7187939, -73.995665 40.718855, -73.9952859 40.7198023, -73.9952571 40.7198711)"
42452056,42437589,secondary,1,25,82.20258906036814,"LINESTRING (-73.9956895 40.7187939, -73.9956394 40.7187762, -73.9952482 40.7186387, -73.9949904 40.7185483, -73.9949289 40.7185258, -73.994808 40.7184777)"
42452067,42432085,secondary,4,25,109.16689874070843,"LINESTRING (-73.993839 40.7181637, -73.9938036 40.718235, -73.99378 40.7182797, -73.9936048 40.7186246, -73.9934036 40.7190169, -73.9933726 40.7190796)"
42452067,42451660,secondary,2,25,69.71501285732873,"LINESTRING (-73.993839 40.7181637, -73.9937375 40.718131, -73.9937021 40.7181196, -73.9936703 40.7181094, -73.9936433 40.7181007, -73.9932551 40.7179827, -73.9931822 40.7179603, -73.9930731 40.7179269)"
42452067,42445603,secondary,3,25,141.6890479411741,"LINESTRING (-73.993839 40.7181637, -73.9938607 40.7181202, -73.9938824 40.7180766, -73.993904 40.718036, -73.9940362 40.7178223, -73.9940617 40.7177762, -73.9944058 40.7170913, -73.9944299 40.7170462, -73.9944635 40.7169812)"
42452076,42440686,secondary,1,25,68.58777508383237,"LINESTRING (-73.9907021 40.7172086, -73.9906403 40.7171898, -73.990017 40.7170007, -73.9899465 40.7169795)"
42452076,42437962,secondary,1,25,42.63517775168101,"LINESTRING (-73.9907021 40.7172086, -73.9907741 40.7172304, -73.9911053 40.7173308, -73.9911718 40.717351)"
42452076,42432103,residential,1,25,109.19902231455046,"LINESTRING (-73.9907021 40.7172086, -73.9906669 40.7172788, -73.990285 40.7180204, -73.9902563 40.7180763, -73.9902319 40.7181237)"
42452084,42440686,secondary,1,25,73.74016148881486,"LINESTRING (-73.9891494 40.7167118, -73.9892633 40.7167723, -73.9898833 40.7169603, -73.9899465 40.7169795)"
42452084,42451593,secondary,1,25,71.09122380927482,"LINESTRING (-73.9891494 40.7167118, -73.9890408 40.7166726, -73.9886758 40.7165516, -73.9884501 40.7164768, -73.9883771 40.7164549)"
42452084,42445617,residential,1,25,137.58669063086438,"LINESTRING (-73.9891494 40.7167118, -73.989196 40.7166228, -73.9892242 40.7165679, -73.989729 40.7155975, -73.9897482 40.7155607)"
42452084,42432099,residential,1,25,111.84389722445113,"LINESTRING (-73.9891494 40.7167118, -73.9891003 40.7168104, -73.9889966 40.7170132, -73.9886997 40.7175938, -73.988671 40.71765)"
42452107,4375208206,primary,1,25,78.46669747776633,"LINESTRING (-73.9833552 40.7149113, -73.9832838 40.7148897, -73.9831107 40.7148373, -73.9830127 40.7148157, -73.9828152 40.7147763, -73.9827068 40.7147534, -73.9826277 40.714737, -73.9824653 40.7147078)"
42452310,42446632,residential,1,25,98.56187250038451,"LINESTRING (-74.0140498 40.7090829, -74.0140646 40.7090438, -74.0143428 40.708323, -74.014357 40.7082857, -74.0143778 40.7082321)"
