u,v,highway,lanes,maxspeed,length,geometry
4206414691,4206414683,residential,1,30,23.777522632420556,
4206414695,1038647629,unclassified,1,30,20.233549826604314,
4206414695,4191372502,unclassified,1,30,17.359933382787844,
4206414695,4206414705,residential,1,30,65.82000135088637,"LINESTRING (74.6495193 26.4838062, 74.6494053 26.4839243, 74.6495474 26.4842004, 74.6496786 26.4841404)"
4206414697,4206414706,residential,1,30,26.40976288900862,
4206414700,4206414708,residential,1,30,31.421670562413915,
4206414702,4191696532,residential,1,30,20.8740951342953,
4206414702,4206414705,residential,1,30,21.303937471789713,
4206414702,4206414716,residential,1,30,46.951239970136434,"LINESTRING (74.6498868 26.4840959, 74.6499096 26.4841356, 74.6499391 26.4841668, 74.649982 26.4841884, 74.6502784 26.484312)"
4206414703,4206414708,residential,1,30,19.20385764521575,
4206414703,4206414714,residential,1,30,29.863631337052958,
4206414703,4191696531,residential,1,30,34.45720165767494,"LINESTRING (74.6537402 26.4841095, 74.6535936 26.4839231, 74.6535359 26.4838595)"
4206414705,4191372502,residential,1,30,27.407444578164387,
4206414705,4206414702,residential,1,30,21.303937471789713,
4206414705,4206414788,residential,1,30,258.6835115493927,"LINESTRING (74.6496786 26.4841404, 74.649727 26.4846908, 74.6497406 26.4848126, 74.6497755 26.4849386, 74.649813 26.4850646, 74.6498398 26.4851439, 74.6498573 26.4852063, 74.6498747 26.4853119, 74.649928 26.4859433, 74.6499042 26.4864474)"
4206414705,4206414695,residential,1,30,65.82000135088637,"LINESTRING (74.6496786 26.4841404, 74.6495474 26.4842004, 74.6494053 26.4839243, 74.6495193 26.4838062)"
4206414706,4198190469,residential,1,30,46.21500474613625,
4206414706,4206414697,residential,1,30,26.40976288900862,
4206414706,4206414686,residential,1,30,163.89406774929225,"LINESTRING (74.6486104 26.4841443, 74.6488064 26.4840422, 74.648673 26.4836434, 74.6483834 26.4834658, 74.6481715 26.4834706, 74.6478014 26.4835858)"
4206414708,8589321432,residential,1,30,11.899506609777346,
4206414708,4206414703,residential,1,30,19.20385764521575,
4206414708,4206414700,residential,1,30,31.421670562413915,
4206414710,4206414715,residential,1,30,4.453529768341418,
4206414710,4193428796,residential,1,30,20.84907819831996,
4206414710,4206414717,residential,1,30,31.043334540808228,
4206414714,4206414703,residential,1,30,29.863631337052958,
4206414715,4206414710,residential,1,30,4.453529768341418,
4206414715,4206414724,residential,1,30,40.79813156181225,"LINESTRING (74.6519277 26.4843192, 74.6519344 26.4843706, 74.6521011 26.4846482)"
4206414715,4206414721,residential,1,30,49.603443131927705,"LINESTRING (74.6519277 26.4843192, 74.6520299 26.4842748, 74.6520513 26.484282, 74.6520621 26.4843, 74.6520795 26.4843444, 74.6521023 26.4843972, 74.652121 26.4844285, 74.652215 26.4845697)"
4206414716,4206414720,residential,1,30,27.41657970665984,
4206414716,4191372509,residential,1,30,39.08211460814498,"LINESTRING (74.6502784 26.484312, 74.6504058 26.4843732, 74.6504688 26.4844152, 74.6505989 26.4845125)"
4206414716,4206414702,residential,1,30,46.951239970136434,"LINESTRING (74.6502784 26.484312, 74.649982 26.4841884, 74.6499391 26.4841668, 74.6499096 26.4841356, 74.6498868 26.4840959)"
4206414717,4206414710,residential,1,30,31.043334540808228,
4206414720,4206414716,residential,1,30,27.41657970665984,
4206414721,4206414724,residential,1,30,14.307214349754137,
4206414721,4206414715,residential,1,30,49.6034431319277,"LINESTRING (74.652215 26.4845697, 74.652121 26.4844285, 74.6521023 26.4843972, 74.6520795 26.4843444, 74.6520621 26.4843, 74.6520513 26.484282, 74.6520299 26.4842748, 74.6519277 26.4843192)"
4206414721,4193368434,residential,1,30,139.86844231206527,"LINESTRING (74.652215 26.4845697, 74.652345 26.4844849, 74.6523812 26.4844777, 74.6524242 26.4844909, 74.652463 26.4845149, 74.6525918 26.4846541, 74.6526535 26.4847381, 74.6527447 26.4849338, 74.6527648 26.4849626, 74.6527863 26.4849722, 74.6528158 26.4849722, 74.6529968 26.4849398, 74.6530934 26.4849074, 74.6531591 26.484881, 74.6532556 26.4848294)"
4206414722,4206414727,residential,1,30,22.785329945121497,
4206414724,4206414721,residential,1,30,14.307214349754137,
4206414724,8589321312,residential,1,30,110.61095188409357,"LINESTRING (74.6521011 26.4846482, 74.6522026 26.4848171, 74.6523106 26.4849564, 74.6525635 26.4852825, 74.6526385 26.4853792, 74.6527142 26.4854767)"
4206414724,4206414715,residential,1,30,40.79813156181225,"LINESTRING (74.6521011 26.4846482, 74.6519344 26.4843706, 74.6519277 26.4843192)"
4206414725,4206414730,residential,1,30,29.19646013975714,
4206414725,4191372512,residential,1,30,21.332370554085212,"LINESTRING (74.6506968 26.4846313, 74.6507196 26.4846841, 74.6507451 26.4848174)"
4206414725,4191372509,residential,1,30,16.42300497617116,"LINESTRING (74.6506968 26.4846313, 74.6506526 26.4845737, 74.6505989 26.4845125)"
4206414726,4191372509,residential,1,30,31.554755058792555,
4206414727,4191696542,residential,1,30,103.56622575026347,
4206414727,8589321432,residential,1,30,55.01531298904315,
4206414727,4206414722,residential,1,30,22.785329945121497,
4206414730,4206414725,residential,1,30,29.19646013975714,
4206414731,4191372512,residential,1,30,5.219135134952953,
4206414731,4206414752,residential,1,30,67.22774869525472,"LINESTRING (74.6507491 26.4848642, 74.6507491 26.484989, 74.6507572 26.4850358, 74.6507733 26.4850862, 74.650792 26.4851451, 74.6508028 26.4852231, 74.6508081 26.4853647, 74.6508068 26.4854632)"
4206414731,4206414732,residential,1,30,49.030244244751415,"LINESTRING (74.6507491 26.4848642, 74.6505935 26.4849182, 74.6505037 26.4849506, 74.6504876 26.484965, 74.6504849 26.484989, 74.650493 26.4850082, 74.6505922 26.4851163)"
4206414732,4206414731,residential,1,30,49.030244244751415,"LINESTRING (74.6505922 26.4851163, 74.650493 26.4850082, 74.6504849 26.484989, 74.6504876 26.484965, 74.6505037 26.4849506, 74.6505935 26.4849182, 74.6507491 26.4848642)"
4206414736,4206414753,residential,1,30,41.306446947019914,
4206414736,4206414751,residential,1,30,50.46282025333476,
4206414736,4193368439,residential,1,30,81.74242474905301,"LINESTRING (74.6541379 26.4851744, 74.6539736 26.4849537, 74.6535342 26.4852109)"
4206414740,4206414741,residential,1,30,38.797192207713195,
4206414741,4206414740,residential,1,30,38.797192207713195,
4206414741,4191372520,residential,1,30,27.698158898826627,"LINESTRING (74.6509825 26.4852615, 74.6509771 26.4853947, 74.650965 26.48551)"
4206414741,4191372514,residential,1,30,48.98327660916583,"LINESTRING (74.6509825 26.4852615, 74.6509811 26.4852003, 74.6510093 26.4850322, 74.6510227 26.4849266, 74.6510522 26.484827)"
4206414743,4193368439,residential,1,30,21.93880088745799,
4206414744,4206414754,residential,1,30,34.27255504158488,
4206414751,4206414754,residential,1,30,15.503124942302383,
4206414751,4193368439,residential,1,30,33.967734215174076,
4206414751,4206414736,residential,1,30,50.46282025333476,
4206414752,4191372520,residential,1,30,16.582541344040504,
4206414752,4206414731,residential,1,30,67.22774869525472,"LINESTRING (74.6508068 26.4854632, 74.6508081 26.4853647, 74.6508028 26.4852231, 74.650792 26.4851451, 74.6507733 26.4850862, 74.6507572 26.4850358, 74.6507491 26.484989, 74.6507491 26.4848642)"
4206414752,4206414767,residential,1,30,94.66299468553439,"LINESTRING (74.6508068 26.4854632, 74.650552 26.4853755, 74.6505158 26.4853731, 74.6504863 26.4853839, 74.6504688 26.4854139, 74.6503481 26.4859145)"
4206414753,4206414736,residential,1,30,41.306446947019914,
4206414753,4206414756,residential,1,30,12.293472454243553,
4206414753,8589331431,residential,1,30,32.19934340663809,"LINESTRING (74.6543681 26.4854835, 74.6542708 26.4855454, 74.6542507 26.4855484, 74.6542434 26.4855484, 74.6542333 26.4855436, 74.6541958 26.4854998, 74.6541763 26.4854848, 74.6541642 26.4854824, 74.6541508 26.485486, 74.6541059 26.4855082)"
4206414754,4198190488,residential,1,30,18.80436536683106,
4206414754,4206414751,residential,1,30,15.503124942302383,
4206414754,4206414744,residential,1,30,34.27255504158488,
4206414756,4206414753,residential,1,30,12.293472454243553,
4206414756,4193368442,residential,1,30,31.47429997922489,
4206414756,4206414763,residential,1,30,46.82884890476986,
4206414758,4206414776,residential,1,30,86.93615383687973,"LINESTRING (74.6522296 26.4856304, 74.6522686 26.4858917, 74.6522672 26.4859133, 74.6522592 26.4859325, 74.6522377 26.4859469, 74.6520929 26.4859601, 74.6520674 26.4859697, 74.6520486 26.4859793, 74.6520433 26.4859877, 74.6520473 26.4860441, 74.6520473 26.4860633, 74.6520352 26.4860765, 74.6520138 26.4860861, 74.6518435 26.4861065)"
4206414758,4198190484,residential,1,30,22.42258973725665,"LINESTRING (74.6522296 26.4856304, 74.6522686 26.4856612, 74.6522941 26.4856672, 74.6523209 26.48566, 74.6524234 26.485606)"
4206414758,4193173943,residential,1,30,156.42134867148914,"LINESTRING (74.6522296 26.4856304, 74.6520473 26.4854379, 74.6519735 26.4853707, 74.6518971 26.4852843, 74.6518461 26.4852111, 74.6517616 26.485073, 74.6516631 26.4848672, 74.6515806 26.4847363, 74.6515544 26.4846829, 74.651529 26.4846253, 74.6515082 26.4845707, 74.6514961 26.4845497, 74.6514747 26.4845329, 74.6514525 26.4845293, 74.651362 26.4845545)"
4206414760,1038647621,residential,1,30,35.49400284099986,
4206414762,4206414769,residential,1,30,14.79607418920798,
4206414763,4198190897,residential,1,30,20.870265756664857,
4206414763,4198190488,residential,1,30,17.50238123196713,
4206414763,4206414756,residential,1,30,46.82884890476986,
4206414766,4206414775,residential,1,30,31.131966719411302,
4206414767,4206414769,residential,1,30,13.515229369559798,
4206414767,4206414752,residential,1,30,94.6629946855344,"LINESTRING (74.6503481 26.4859145, 74.6504688 26.4854139, 74.6504863 26.4853839, 74.6505158 26.4853731, 74.650552 26.4853755, 74.6508068 26.4854632)"
4206414767,8589321391,residential,1,30,11.251233123676748,"LINESTRING (74.6503481 26.4859145, 74.6503294 26.4860021, 74.6503294 26.4860141)"
4206414769,4206414762,residential,1,30,14.79607418920798,
4206414769,4206414767,residential,1,30,13.515229369559798,
4206414769,4206414771,residential,1,30,39.10917534909241,
4206414771,4193173949,residential,1,30,26.31398911678639,
4206414771,8589276130,residential,1,30,15.194757056201095,
4206414771,4206414769,residential,1,30,39.10917534909241,
4206414773,4203938016,residential,1,30,17.750975875815904,
4206414773,4206414775,residential,1,30,8.468442644462005,
4206414773,4206414780,residential,1,30,51.580023954652404,
4206414775,4206414773,residential,1,30,8.468442644462005,
4206414775,4203938024,residential,1,30,29.341977849626744,
4206414775,4206414766,residential,1,30,31.131966719411302,
4206414776,4193368443,residential,1,30,37.03684974864771,
4206414776,4206414787,residential,1,30,38.640210735606196,
4206414776,4206414758,residential,1,30,86.93615383687973,"LINESTRING (74.6518435 26.4861065, 74.6520138 26.4860861, 74.6520352 26.4860765, 74.6520473 26.4860633, 74.6520473 26.4860441, 74.6520433 26.4859877, 74.6520486 26.4859793, 74.6520674 26.4859697, 74.6520929 26.4859601, 74.6522377 26.4859469, 74.6522592 26.4859325, 74.6522672 26.4859133, 74.6522686 26.4858917, 74.6522296 26.4856304)"
4206414777,4206414781,residential,1,30,58.219952962013295,"LINESTRING (74.6662361 26.4861438, 74.6667257 26.4862818, 74.6667927 26.4863046)"
4206414778,4206414791,residential,1,30,45.64387506263825,
4206414778,4203938016,residential,1,30,61.992937231851556,"LINESTRING (74.6683641 26.4862837, 74.6680896 26.4861354, 74.6679836 26.4860717, 74.6678469 26.4859745)"
4206414778,4206414799,residential,1,30,71.86376376024401,"LINESTRING (74.6683641 26.4862837, 74.6681245 26.4864738, 74.6681003 26.4865051, 74.6680856 26.4865531, 74.6680775 26.4865939, 74.668103 26.4868232)"
4206414780,4206414773,residential,1,30,51.580023954652404,
4206414781,4206414777,residential,1,30,58.219952962013295,"LINESTRING (74.6667927 26.4863046, 74.6667257 26.4862818, 74.6662361 26.4861438)"
4206414781,4206414789,residential,1,30,27.297080353572834,"LINESTRING (74.6667927 26.4863046, 74.666837 26.4863286, 74.6668839 26.4863658, 74.6669878 26.4864745)"
4206414781,4203938018,residential,1,30,45.53089300238959,"LINESTRING (74.6667927 26.4863046, 74.6668491 26.486145, 74.6668759 26.4860861, 74.6669201 26.4860093, 74.6669798 26.4859343)"
4206414782,4206414797,residential,1,30,53.51617892964192,
4206414782,4206414798,residential,1,30,70.99872295211394,"LINESTRING (74.6502531 26.4862928, 74.6501228 26.4863358, 74.6501027 26.4863538, 74.650092 26.4863826, 74.650088 26.4864138, 74.6501429 26.4865711, 74.6501832 26.4866683, 74.6502446 26.486817)"
4206414782,8589321391,residential,1,30,40.79949825773754,"LINESTRING (74.6502531 26.4862928, 74.6502019 26.4860969, 74.6501979 26.4860741, 74.6502073 26.4860489, 74.6502221 26.4860381, 74.6503294 26.4860141)"
4206414785,4206414795,residential,1,30,36.51723240744597,
4206414787,8589321360,residential,1,30,17.75677216019416,
4206414787,4191696543,residential,1,30,25.544942462828804,
4206414787,4206414776,residential,1,30,38.640210735606196,
4206414788,4206414803,residential,1,30,56.86156784474364,
4206414788,4206414794,residential,1,30,40.01967637854583,
4206414788,4206414705,residential,1,30,258.6835115493927,"LINESTRING (74.6499042 26.4864474, 74.649928 26.4859433, 74.6498747 26.4853119, 74.6498573 26.4852063, 74.6498398 26.4851439, 74.649813 26.4850646, 74.6497755 26.4849386, 74.6497406 26.4848126, 74.649727 26.4846908, 74.6496786 26.4841404)"
4206414789,4203938022,residential,1,30,44.89411166361299,"LINESTRING (74.6669878 26.4864745, 74.6671188 26.4863662, 74.6673251 26.4862065)"
4206414789,8589183563,residential,1,30,147.3455772413772,"LINESTRING (74.6669878 26.4864745, 74.6668679 26.4865459, 74.6667914 26.4865963, 74.6667431 26.4866527, 74.6666801 26.4867427, 74.6666124 26.4868129, 74.6665326 26.4868592, 74.6662979 26.4869204, 74.6662214 26.4869528, 74.6661718 26.4869948, 74.6661316 26.48705, 74.6660793 26.4871568, 74.6660082 26.4872829, 74.665965 26.4873491)"
4206414789,4206414781,residential,1,30,27.297080353572838,"LINESTRING (74.6669878 26.4864745, 74.6668839 26.4863658, 74.666837 26.4863286, 74.6667927 26.4863046)"
4206414791,4206414778,residential,1,30,45.64387506263825,
4206414791,4206414796,residential,1,30,43.3008444851097,
4206414791,4206414804,residential,1,30,56.99867568889839,"LINESTRING (74.6687527 26.4865017, 74.6685697 26.4866467, 74.6685509 26.4866839, 74.6685509 26.4867151, 74.6685657 26.4867475, 74.6686783 26.4869048)"
4206414792,4203938021,residential,1,30,72.58056423902768,
4206414792,4203938043,residential,1,30,41.40745131054031,"LINESTRING (74.6697438 26.4866423, 74.6696426 26.4867883, 74.6695863 26.486888, 74.6695581 26.4869732)"
4206414792,8589125816,residential,1,30,227.3722475411286,"LINESTRING (74.6697438 26.4866423, 74.670057 26.4868988, 74.6702233 26.4870044, 74.6703815 26.4870956, 74.6707034 26.4873177, 74.6708737 26.4874437, 74.6709676 26.4875397, 74.6710601 26.4876562, 74.6711996 26.4879131, 74.6712358 26.4880055, 74.6712694 26.4880991)"
4206414794,4198190906,primary,1,30,12.183147735667871,
4206414794,4206414788,residential,1,30,40.01967637854583,
4206414794,1038647304,primary,1,30,185.57701817593937,"LINESTRING (74.649573 26.4866515, 74.6493852 26.4863718, 74.6492377 26.4861462, 74.6490607 26.4858545, 74.6488836 26.4855592, 74.6486605 26.4851964)"
4206414795,4206414785,residential,1,30,36.51723240744597,
4206414795,4206414797,residential,1,30,11.364429683644888,"LINESTRING (74.6504573 26.4867171, 74.6504089 26.4867409, 74.6503565 26.4867651)"
4206414795,4193173949,residential,1,30,66.0383684463454,"LINESTRING (74.6504573 26.4867171, 74.6505254 26.4866639, 74.6506204 26.4865507, 74.6507102 26.4864222, 74.6507531 26.4863226, 74.6507947 26.4862158)"
4206414796,4206414791,residential,1,30,43.3008444851097,
4206414796,4203938025,residential,1,30,11.125556228027685,
4206414796,4206414831,residential,1,30,113.71755275312796,"LINESTRING (74.6691082 26.4867262, 74.6690337 26.4869636, 74.6690002 26.487086, 74.6689707 26.4871772, 74.6689251 26.4872973, 74.6688607 26.4874365, 74.6688071 26.4875638, 74.668746 26.4876944)"
4206414797,4206414798,residential,1,30,12.54316354472915,
4206414797,4206414782,residential,1,30,53.51617892964192,
4206414797,4206414795,residential,1,30,11.364429683644888,"LINESTRING (74.6503565 26.4867651, 74.6504089 26.4867409, 74.6504573 26.4867171)"
4206414798,4206414803,residential,1,30,34.01673993517113,
4206414798,4206414797,residential,1,30,12.54316354472915,
4206414798,4206414782,residential,1,30,70.99872295211394,"LINESTRING (74.6502446 26.486817, 74.6501832 26.4866683, 74.6501429 26.4865711, 74.650088 26.4864138, 74.650092 26.4863826, 74.6501027 26.4863538, 74.6501228 26.4863358, 74.6502531 26.4862928)"
4206414799,4206414778,residential,1,30,71.86376376024401,"LINESTRING (74.668103 26.4868232, 74.6680775 26.4865939, 74.6680856 26.4865531, 74.6681003 26.4865051, 74.6681245 26.4864738, 74.6683641 26.4862837)"
4206414801,1038647548,residential,1,30,26.835212914865483,
4206414801,8589321361,residential,1,30,37.43607553366069,
4206414801,4206414809,residential,1,30,18.730988957068277,
4206414801,8589321356,residential,1,30,39.61281946831427,"LINESTRING (74.651928 26.4868924, 74.6519279 26.4868207, 74.6519293 26.4867919, 74.6519373 26.4867727, 74.6519454 26.4867535, 74.6519668 26.4867451, 74.6521825 26.4867283)"
4206414803,1038647451,residential,1,30,15.86934430833654,
4206414803,4206414798,residential,1,30,34.01673993517113,
4206414803,4206414788,residential,1,30,56.86156784474364,
4206414804,4206414791,residential,1,30,56.99867568889839,"LINESTRING (74.6686783 26.4869048, 74.6685657 26.4867475, 74.6685509 26.4867151, 74.6685509 26.4866839, 74.6685697 26.4866467, 74.6687527 26.4865017)"
4206414806,4191712591,residential,1,30,25.40353527686155,
4206414807,4206414814,residential,1,30,15.760202339292363,
4206414807,4206414817,residential,1,30,43.51238036508093,
4206414807,4206414817,residential,1,30,73.2500144044707,"LINESTRING (74.6685295 26.4870248, 74.6684638 26.4869288, 74.668445 26.486912, 74.6684115 26.4869096, 74.6681191 26.4870224, 74.668103 26.4870416, 74.6680976 26.4870548, 74.6680976 26.4870752, 74.6681486 26.4872169)"
4206414809,4206414801,residential,1,30,18.730988957068277,
4206414813,4198190921,residential,1,30,37.77246193384385,
4206414813,4192908927,residential,1,30,28.74999735155319,"LINESTRING (74.6554685 26.4871616, 74.6554698 26.4873801, 74.6554765 26.4874197)"
4206414813,4192908921,residential,1,30,166.20645759716064,"LINESTRING (74.6554685 26.4871616, 74.6554725 26.4869864, 74.6554671 26.4869432, 74.6554524 26.4868796, 74.6554041 26.4867907, 74.6553344 26.4867031, 74.654991 26.486367, 74.6549696 26.4863226, 74.6549723 26.4862866, 74.6549857 26.4862386, 74.6550661 26.4861426, 74.6552639 26.4859062)"
4206414814,4206414807,residential,1,30,15.760202339292363,
4206414816,9692098852,residential,1,30,18.450898104102578,
4206414816,4191712591,residential,1,30,24.26807579109436,
4206414816,4206414824,residential,1,30,28.245454042157885,
4206414817,4206414807,residential,1,30,43.51238036508093,
4206414817,4206414807,residential,1,30,73.2500144044707,"LINESTRING (74.6681486 26.4872169, 74.6680976 26.4870752, 74.6680976 26.4870548, 74.668103 26.4870416, 74.6681191 26.4870224, 74.6684115 26.4869096, 74.668445 26.486912, 74.6684638 26.4869288, 74.6685295 26.4870248)"
4206414817,4206414822,residential,1,30,31.807586000181274,
4206414818,9692098852,residential,1,30,21.900474737774154,
4206414821,4193173952,residential,1,30,31.826612234666037,
4206414822,4203938048,residential,1,30,6.097754661465502,
4206414822,4206414817,residential,1,30,31.807586000181274,
4206414822,8589183547,residential,1,30,71.29664527142292,"LINESTRING (74.667866 26.4873505, 74.6679327 26.4873933, 74.6684591 26.4875968, 74.6685154 26.4876176)"
4206414824,4206414825,residential,1,30,23.369283257974104,
4206414824,4206414816,residential,1,30,28.245454042157885,
4206414824,4206414828,residential,1,30,20.16219669421822,
4206414825,4206414824,residential,1,30,23.369283257974104,
4206414827,4203938056,residential,1,30,32.99692685748262,
4206414827,4206414830,residential,1,30,35.862110504483304,
4206414827,4203938043,residential,1,30,73.84277440677894,"LINESTRING (74.6693914 26.4876183, 74.6695259 26.4872025, 74.669542 26.4871148, 74.6695581 26.4869732)"
4206414828,4206414824,residential,1,30,20.16219669421822,
4206414828,4193173956,residential,1,30,88.52739575043691,"LINESTRING (74.6507424 26.4876238, 74.6510157 26.487652, 74.6511662 26.487667, 74.651182 26.487664, 74.6511924 26.4876574, 74.6511964 26.487646, 74.651196 26.4876328, 74.651192 26.4876232, 74.6511649 26.487583, 74.651124 26.4875199, 74.6510093 26.4873105)"
4206414828,4191712593,residential,1,30,72.755291936374,"LINESTRING (74.6507424 26.4876238, 74.6507062 26.487793, 74.6506847 26.4878458, 74.6506619 26.487871, 74.6506365 26.487877, 74.6505694 26.4878746, 74.6502301 26.4878134)"
4206414830,4206414827,residential,1,30,35.862110504483304,
4206414831,8589183547,residential,1,30,24.487352516422497,
4206414831,8589183548,residential,1,30,32.41762126890361,
4206414831,4206414796,residential,1,30,113.71755275312796,"LINESTRING (74.668746 26.4876944, 74.6688071 26.4875638, 74.6688607 26.4874365, 74.6689251 26.4872973, 74.6689707 26.4871772, 74.6690002 26.487086, 74.6690337 26.4869636, 74.6691082 26.4867262)"
4206414832,4206414837,residential,1,30,46.2783424177965,
4206414832,8589183557,residential,1,30,20.535675182607854,"LINESTRING (74.6670177 26.4877262, 74.6670704 26.4876994, 74.6672018 26.487643)"
4206414832,8589183560,residential,1,30,22.47616563557256,"LINESTRING (74.6670177 26.4877262, 74.6669644 26.4877534, 74.6668249 26.4878314)"
4206414834,4203938064,primary,1,30,34.72973154996248,"LINESTRING (74.6727017 26.4880067, 74.6728398 26.4881375, 74.6729457 26.4882299)"
4206414834,8589161632,residential,1,30,154.41860453506942,"LINESTRING (74.6727017 26.4880067, 74.6719841 26.4886644, 74.6718112 26.4887761, 74.6716808 26.4888392, 74.6715832 26.4888865, 74.6715374 26.4889086)"
4206414837,4203938059,residential,1,30,9.111502779418911,
4206414837,4206414832,residential,1,30,46.2783424177965,
4206414837,4206414839,residential,1,30,47.75746444351215,"LINESTRING (74.6672736 26.4880737, 74.6671133 26.4881471, 74.6670395 26.4881639, 74.6669175 26.4881783, 74.6668169 26.4881783)"
4206414838,4195245100,residential,1,30,15.897812756097395,
4206414838,4206414841,residential,1,30,36.030234455406216,
4206414838,4192908927,residential,1,30,95.16106429586995,"LINESTRING (74.6560009 26.4880991, 74.6559486 26.4880859, 74.6559191 26.4880655, 74.6558869 26.4880247, 74.6558574 26.4879695, 74.6558346 26.487907, 74.6557568 26.4877042, 74.6557273 26.4876526, 74.6556857 26.487601, 74.6555006 26.4874461, 74.6554765 26.4874197)"
4206414839,4203938066,residential,1,30,7.6009441087776475,
4206414839,8589183561,residential,1,30,56.701091534027604,
4206414839,4206414837,residential,1,30,47.757464443512156,"LINESTRING (74.6668169 26.4881783, 74.6669175 26.4881783, 74.6670395 26.4881639, 74.6671133 26.4881471, 74.6672736 26.4880737)"
4206414841,4206414838,residential,1,30,36.030234455406216,
4206414842,4203938074,residential,1,30,20.45855602654811,
4206414842,4203938059,residential,1,30,44.4130164776582,
4206414842,4206414844,residential,1,30,43.21577248098131,
4206414844,4206414842,residential,1,30,43.21577248098131,
4206414846,4206414847,residential,1,30,23.920283650013438,
4206414846,8589303491,residential,1,30,10.355085475744236,"LINESTRING (74.6566741 26.4902861, 74.6566285 26.4903521, 74.656621 26.4903661)"
4206414846,4198190968,residential,1,30,103.00000187031097,"LINESTRING (74.6566741 26.4902861, 74.6567747 26.490118, 74.6568069 26.4900496, 74.6568136 26.4899812, 74.6568069 26.4899152, 74.6567599 26.4897687, 74.6567412 26.4896643, 74.6567096 26.4893975)"
4206414847,4206414846,residential,1,30,23.920283650013438,
4206596167,9692098827,residential,1,30,118.6512028553796,
4206596167,8606726598,residential,1,30,16.195687990214136,
4206596167,4193173878,residential,1,30,29.853559049635997,
4206596168,4206671960,unclassified,1,30,59.921451497533404,
4206596168,4206671957,unclassified,1,30,24.83071496897983,
4206596168,4206893253,residential,1,30,90.79655577209851,
4206596169,4206893253,residential,1,30,9.42587915937934,
4206596169,4192908875,residential,1,30,31.25673791389205,
4206596169,4206596173,residential,1,30,57.530562068359764,
4206596170,4206671961,residential,1,30,41.6439474977377,
4206596170,4192908883,residential,1,30,65.51322619402951,
4206596170,4206596174,residential,1,30,66.745030000455,
4206596170,4206893255,residential,1,30,14.644947191251998,
4206596173,4206596169,residential,1,30,57.530562068359764,
4206596174,4206596170,residential,1,30,66.745030000455,
4206596174,4192908884,residential,1,30,149.44981567170754,
4206596174,4206596176,residential,1,30,62.01439028355961,"LINESTRING (74.6425456 26.4743108, 74.6421647 26.4744626, 74.6420017 26.4745755)"
4206596176,4206596183,residential,1,30,149.89061809237003,"LINESTRING (74.6420017 26.4745755, 74.6421164 26.4749188, 74.6422583 26.475147, 74.642654 26.4757836)"
4206596176,4206596174,residential,1,30,62.01439028355961,"LINESTRING (74.6420017 26.4745755, 74.6421647 26.4744626, 74.6425456 26.4743108)"
4206596176,5306173379,residential,1,30,74.19815334671708,"LINESTRING (74.6420017 26.4745755, 74.6419803 26.4740376, 74.6419091 26.4739254)"
4206596179,1035418004,residential,1,30,32.991362426756574,
4206596179,9692098823,residential,1,30,72.49072811842231,"LINESTRING (74.6401025 26.4750902, 74.6403032 26.4754168, 74.6402649 26.475572, 74.6402117 26.4754616)"
4206596179,8609402826,residential,1,30,58.802466048755015,"LINESTRING (74.6401025 26.4750902, 74.6406016 26.4750604, 74.640679 26.4750183)"
4206596180,8606447802,residential,1,30,65.61944700194559,"LINESTRING (74.6416155 26.4751373, 74.641299 26.4746811, 74.6412483 26.4747087)"
4206596181,4193295731,residential,1,30,27.789838040422897,
4206596183,4192908884,residential,1,30,68.79223304816948,
4206596183,4206597690,residential,1,30,117.0663075164414,"LINESTRING (74.642654 26.4757836, 74.6427726 26.4760033, 74.6431658 26.4767315)"
4206596183,4206596176,residential,1,30,149.89061809237003,"LINESTRING (74.642654 26.4757836, 74.6422583 26.475147, 74.6421164 26.4749188, 74.6420017 26.4745755)"
4206596184,4191640501,residential,1,30,27.325703399097453,
4206596184,4191640500,residential,1,30,44.77655850935447,
4206596184,4206596186,residential,1,30,24.755512450689665,
4206596186,4206596184,residential,1,30,24.755512450689665,
4206596187,4206596188,residential,1,30,33.29017923999092,
4206596188,4191640501,residential,1,30,31.81745015246743,
4206596188,4206596187,residential,1,30,33.29017923999092,
4206596188,4192995943,residential,1,30,156.11113586396027,"LINESTRING (74.6469694 26.4763581, 74.6470009 26.476516, 74.6470063 26.4770346, 74.6470845 26.477208, 74.6472079 26.4773665, 74.6474678 26.4776209)"
4206597690,4191593547,residential,1,30,49.254505803786685,
4206597690,4191640504,residential,1,30,73.94338720698083,
4206597690,4206596183,residential,1,30,117.0663075164414,"LINESTRING (74.6431658 26.4767315, 74.6427726 26.4760033, 74.642654 26.4757836)"
4206597691,4206893260,unclassified,1,30,14.318268289418583,
4206597691,1038647355,unclassified,1,30,85.0110756632346,
4206597691,8608999758,residential,1,30,36.807134450321655,
4206597694,4191640505,residential,1,30,59.27615664328256,
4206597694,4191593550,residential,1,30,43.65075326918999,
4206597694,4191640510,residential,1,30,67.84004910026465,"LINESTRING (74.6467546 26.4776954, 74.6468865 26.4777798, 74.6471456 26.4781828)"
4206597695,4192908894,unclassified,1,30,37.061214045877826,
4206597695,4206597696,residential,1,30,60.354145296818665,
4206597695,9692098841,unclassified,1,30,65.71471723017967,"LINESTRING (74.6552395 26.4788841, 74.6556811 26.4788111, 74.6557908 26.4788055, 74.6558921 26.4788057)"
